ID,ProductID,ProductName,Category,VariantID,VariantName,Price,CustomerID,CustomerName,CustomerEmail,OrderID,OrderDate,Quantity,TotalAmount
5738,24,,,51,,526.8,,,,1127,,3,1580.3999999999999
5739,,,,,,,,,,1127,,,1580.4
5740,,,,,,,73,,,1128,2022-07-22,,
5741,28,,,58,,161.35,,,,1128,,9,1452.1499999999999
5742,,,,,,,,,,1128,,,1452.15
5743,,,,,,,61,,,1129,2022-07-22,,
5744,12,,,26,,432.88,,,,1129,,6,2597.2799999999997
5745,,,,,,,,,,1129,,,2597.28
5746,,,,,,,94,,,1130,2022-07-22,,
5747,36,,,79,,916.37,,,,1130,,1,916.37
5748,,,,,,,,,,1130,,,916.37
5749,,,,,,,2,,,1131,2022-07-22,,
5750,45,,,101,,892.95,,,,1131,,7,6250.650000000001
5751,5,,,11,,694.61,,,,1131,,3,2083.83
5752,3,,,7,,186.17,,,,1131,,5,930.8499999999999
5753,9,,,21,,557.16,,,,1131,,7,3900.12
5754,,,,,,,,,,1131,,,13165.45
5755,,,,,,,91,,,1132,2022-07-22,,
5756,48,,,107,,143.95,,,,1132,,5,719.75
5757,26,,,54,,445.45,,,,1132,,1,445.45
5758,8,,,18,,576.71,,,,1132,,1,576.71
5759,,,,,,,,,,1132,,,1741.91
5760,,,,,,,60,,,1133,2022-07-22,,
5761,44,,,99,,448.71,,,,1133,,10,4487.099999999999
5762,17,,,38,,355.44,,,,1133,,7,2488.08
5763,31,,,66,,855.57,,,,1133,,10,8555.7
5764,26,,,54,,618.68,,,,1133,,9,5568.12
5765,41,,,91,,190.54,,,,1133,,10,1905.3999999999999
5766,,,,,,,,,,1133,,,23004.4
5767,,,,,,,6,,,1134,2022-07-23,,
5768,16,,,36,,370.98,,,,1134,,1,370.98
5769,12,,,27,,577.19,,,,1134,,2,1154.38
5770,33,,,70,,510.92,,,,1134,,7,3576.44
5771,34,,,74,,732.99,,,,1134,,10,7329.9
5772,,,,,,,,,,1134,,,12431.7
5773,,,,,,,14,,,1135,2022-07-23,,
5774,21,,,43,,682.46,,,,1135,,5,3412.3
5775,42,,,93,,626.49,,,,1135,,4,2505.96
5776,47,,,104,,185.84,,,,1135,,8,1486.72
5777,50,,,109,,488.69,,,,1135,,10,4886.9
5778,,,,,,,,,,1135,,,12291.88
5779,,,,,,,13,,,1136,2022-07-23,,
5780,18,,,40,,815.97,,,,1136,,5,4079.8500000000004
5781,14,,,32,,607.29,,,,1136,,4,2429.16
5782,,,,,,,,,,1136,,,6509.01
5783,,,,,,,42,,,1137,2022-07-23,,
5784,1,,,2,,559.15,,,,1137,,2,1118.3
5785,23,,,50,,743.81,,,,1137,,9,6694.289999999999
5786,,,,,,,,,,1137,,,7812.59
5787,,,,,,,73,,,1138,2022-07-24,,
5788,36,,,79,,598.29,,,,1138,,2,1196.58
5789,42,,,92,,26.17,,,,1138,,3,78.51
5790,,,,,,,,,,1138,,,1275.09
5791,,,,,,,61,,,1139,2022-07-24,,
5792,36,,,78,,285.46,,,,1139,,5,1427.3
5793,,,,,,,,,,1139,,,1427.3
5794,,,,,,,28,,,1140,2022-07-24,,
5795,46,,,103,,451.18,,,,1140,,7,3158.26
5796,37,,,80,,958.4,,,,1140,,5,4792.0
5797,,,,,,,,,,1140,,,7950.26
5798,,,,,,,23,,,1141,2022-07-24,,
5799,32,,,67,,462.01,,,,1141,,8,3696.08
5800,18,,,40,,453.81,,,,1141,,10,4538.1
5801,31,,,66,,934.0,,,,1141,,6,5604.0
5802,20,,,42,,248.89,,,,1141,,10,2488.8999999999996
5803,,,,,,,,,,1141,,,16327.08
5804,,,,,,,31,,,1142,2022-07-24,,
5805,40,,,87,,388.06,,,,1142,,4,1552.24
5806,1,,,3,,777.13,,,,1142,,5,3885.65
5807,15,,,33,,444.29,,,,1142,,2,888.58
5808,7,,,15,,457.51,,,,1142,,1,457.51
5809,5,,,11,,422.27,,,,1142,,8,3378.16
5810,,,,,,,,,,1142,,,10162.14
5811,,,,,,,18,,,1143,2022-07-24,,
5812,36,,,78,,695.18,,,,1143,,1,695.18
5813,30,,,63,,85.81,,,,1143,,1,85.81
5814,,,,,,,,,,1143,,,780.99
5815,,,,,,,83,,,1144,2022-07-24,,
5816,34,,,72,,140.57,,,,1144,,9,1265.1299999999999
5817,5,,,11,,489.86,,,,1144,,1,489.86
5818,13,,,30,,256.9,,,,1144,,3,770.6999999999999
5819,,,,,,,,,,1144,,,2525.69
5820,,,,,,,14,,,1145,2022-07-24,,
5821,8,,,17,,907.23,,,,1145,,5,4536.15
5822,6,,,13,,454.71,,,,1145,,10,4547.099999999999
5823,6,,,13,,664.77,,,,1145,,10,6647.7
5824,,,,,,,,,,1145,,,15730.95
5825,,,,,,,56,,,1146,2022-07-25,,
5826,12,,,28,,261.64,,,,1146,,1,261.64
5827,15,,,34,,950.18,,,,1146,,5,4750.9
5828,,,,,,,,,,1146,,,5012.54
5829,,,,,,,78,,,1147,2022-07-25,,
5830,27,,,56,,419.71,,,,1147,,10,4197.099999999999
5831,36,,,77,,408.56,,,,1147,,4,1634.24
5832,6,,,13,,536.24,,,,1147,,3,1608.72
5833,42,,,93,,40.74,,,,1147,,7,285.18
5834,,,,,,,,,,1147,,,7725.24
5835,,,,,,,10,,,1148,2022-07-25,,
5836,4,,,9,,138.17,,,,1148,,8,1105.36
5837,20,,,42,,762.03,,,,1148,,7,5334.21
5838,19,,,41,,112.57,,,,1148,,2,225.14
5839,15,,,33,,871.93,,,,1148,,4,3487.72
5840,,,,,,,,,,1148,,,10152.43
5841,,,,,,,99,,,1149,2022-07-25,,
5842,24,,,51,,497.36,,,,1149,,7,3481.52
5843,44,,,99,,331.61,,,,1149,,8,2652.88
5844,,,,,,,,,,1149,,,6134.4
5845,,,,,,,16,,,1150,2022-07-26,,
5846,7,,,15,,300.23,,,,1150,,1,300.23
5847,45,,,101,,635.97,,,,1150,,7,4451.79
5848,4,,,10,,703.21,,,,1150,,6,4219.26
5849,11,,,24,,841.29,,,,1150,,2,1682.58
5850,4,,,10,,224.08,,,,1150,,8,1792.64
5851,,,,,,,,,,1150,,,12446.5
5852,,,,,,,49,,,1151,2022-07-27,,
5853,46,,,103,,660.82,,,,1151,,6,3964.92
5854,16,,,36,,770.91,,,,1151,,7,5396.37
5855,29,,,60,,419.51,,,,1151,,1,419.51
5856,48,,,107,,983.27,,,,1151,,9,8849.43
5857,39,,,85,,465.42,,,,1151,,4,1861.68
5858,,,,,,,,,,1151,,,20491.91
5859,,,,,,,5,,,1152,2022-07-27,,
5860,43,,,95,,952.06,,,,1152,,6,5712.36
5861,20,,,42,,261.68,,,,1152,,10,2616.8
5862,43,,,94,,315.71,,,,1152,,2,631.42
5863,,,,,,,,,,1152,,,8960.58
5864,,,,,,,19,,,1153,2022-07-28,,
5865,5,,,11,,166.46,,,,1153,,9,1498.14
5866,20,,,42,,453.12,,,,1153,,4,1812.48
5867,36,,,78,,189.38,,,,1153,,1,189.38
5868,43,,,96,,578.48,,,,1153,,8,4627.84
5869,,,,,,,,,,1153,,,8127.84
5870,,,,,,,100,,,1154,2022-07-28,,
5871,45,,,100,,555.76,,,,1154,,3,1667.28
5872,2,,,5,,891.67,,,,1154,,1,891.67
5873,,,,,,,,,,1154,,,2558.95
5874,,,,,,,77,,,1155,2022-07-28,,
5875,47,,,106,,627.62,,,,1155,,9,5648.58
5876,,,,,,,,,,1155,,,5648.58
5877,,,,,,,94,,,1156,2022-07-29,,
5878,6,,,12,,530.43,,,,1156,,3,1591.29
5879,45,,,100,,924.4,,,,1156,,6,5546.4
5880,32,,,67,,829.65,,,,1156,,10,8296.5
5881,,,,,,,,,,1156,,,15434.19
5882,,,,,,,37,,,1157,2022-07-29,,
5883,5,,,11,,158.54,,,,1157,,4,634.16
5884,4,,,9,,839.35,,,,1157,,5,4196.75
5885,6,,,12,,891.5,,,,1157,,1,891.5
5886,5,,,11,,38.03,,,,1157,,10,380.3
5887,,,,,,,,,,1157,,,6102.71
5888,,,,,,,19,,,1158,2022-07-29,,
5889,27,,,56,,262.59,,,,1158,,10,2625.8999999999996
5890,13,,,31,,790.45,,,,1158,,5,3952.25
5891,43,,,94,,160.72,,,,1158,,6,964.3199999999999
5892,41,,,89,,589.38,,,,1158,,7,4125.66
5893,15,,,34,,367.22,,,,1158,,4,1468.88
5894,,,,,,,,,,1158,,,13137.01
5895,,,,,,,49,,,1159,2022-07-29,,
5896,46,,,103,,909.61,,,,1159,,3,2728.83
5897,48,,,107,,747.42,,,,1159,,7,5231.94
5898,13,,,31,,555.03,,,,1159,,3,1665.09
5899,,,,,,,,,,1159,,,9625.86
5900,,,,,,,38,,,1160,2022-07-29,,
5901,25,,,52,,33.74,,,,1160,,10,337.40000000000003
5902,,,,,,,,,,1160,,,337.4
5903,,,,,,,66,,,1161,2022-07-29,,
5904,25,,,52,,160.21,,,,1161,,3,480.63
5905,15,,,34,,380.75,,,,1161,,10,3807.5
5906,42,,,92,,425.91,,,,1161,,9,3833.19
5907,36,,,79,,508.44,,,,1161,,10,5084.4
5908,,,,,,,,,,1161,,,13205.72
5909,,,,,,,66,,,1162,2022-07-29,,
5910,23,,,50,,346.08,,,,1162,,10,3460.7999999999997
5911,1,,,1,,734.88,,,,1162,,3,2204.64
5912,50,,,109,,372.32,,,,1162,,8,2978.56
5913,5,,,11,,67.9,,,,1162,,4,271.6
5914,,,,,,,,,,1162,,,8915.6
5915,,,,,,,77,,,1163,2022-07-29,,
5916,20,,,42,,721.97,,,,1163,,4,2887.88
5917,49,,,108,,505.89,,,,1163,,3,1517.67
5918,,,,,,,,,,1163,,,4405.55
5919,,,,,,,57,,,1164,2022-07-29,,
5920,43,,,94,,168.23,,,,1164,,1,168.23
5921,29,,,62,,986.42,,,,1164,,5,4932.099999999999
5922,7,,,14,,966.01,,,,1164,,10,9660.1
5923,,,,,,,,,,1164,,,14760.43
5924,,,,,,,75,,,1165,2022-07-30,,
5925,21,,,43,,681.41,,,,1165,,2,1362.82
5926,45,,,100,,574.45,,,,1165,,9,5170.05
5927,14,,,32,,354.24,,,,1165,,10,3542.4
5928,,,,,,,,,,1165,,,10075.27
5929,,,,,,,23,,,1166,2022-07-30,,
5930,40,,,87,,551.75,,,,1166,,8,4414.0
5931,27,,,56,,544.9,,,,1166,,5,2724.5
5932,32,,,69,,39.15,,,,1166,,9,352.34999999999997
5933,3,,,7,,378.4,,,,1166,,8,3027.2
5934,,,,,,,,,,1166,,,10518.05
5935,,,,,,,26,,,1167,2022-07-30,,
5936,21,,,44,,875.1,,,,1167,,5,4375.5
5937,30,,,64,,540.36,,,,1167,,1,540.36
5938,28,,,59,,484.81,,,,1167,,10,4848.1
5939,,,,,,,,,,1167,,,9763.96
5940,,,,,,,62,,,1168,2022-07-30,,
5941,17,,,37,,562.48,,,,1168,,10,5624.8
5942,45,,,101,,969.89,,,,1168,,6,5819.34
5943,48,,,107,,430.54,,,,1168,,1,430.54
5944,,,,,,,,,,1168,,,11874.68
5945,,,,,,,76,,,1169,2022-07-30,,
5946,9,,,20,,357.74,,,,1169,,2,715.48
5947,31,,,65,,24.24,,,,1169,,3,72.72
5948,17,,,37,,60.17,,,,1169,,2,120.34
5949,,,,,,,,,,1169,,,908.54
5950,,,,,,,51,,,1170,2022-07-30,,
5951,8,,,18,,845.88,,,,1170,,6,5075.28
5952,41,,,90,,772.31,,,,1170,,9,6950.789999999999
5953,,,,,,,,,,1170,,,12026.07
5954,,,,,,,2,,,1171,2022-07-30,,
5955,36,,,77,,145.65,,,,1171,,5,728.25
5956,11,,,25,,34.51,,,,1171,,10,345.09999999999997
5957,6,,,13,,193.18,,,,1171,,1,193.18
5958,,,,,,,,,,1171,,,1266.53
5959,,,,,,,74,,,1172,2022-07-31,,
5960,6,,,13,,710.95,,,,1172,,9,6398.55
5961,,,,,,,,,,1172,,,6398.55
5962,,,,,,,6,,,1173,2022-07-31,,
5963,49,,,108,,270.51,,,,1173,,4,1082.04
5964,46,,,103,,609.84,,,,1173,,7,4268.88
5965,11,,,24,,167.67,,,,1173,,5,838.3499999999999
5966,29,,,61,,771.91,,,,1173,,3,2315.73
5967,,,,,,,,,,1173,,,8505.0
5968,,,,,,,63,,,1174,2022-07-31,,
5969,20,,,42,,327.0,,,,1174,,9,2943.0
5970,4,,,9,,43.17,,,,1174,,5,215.85000000000002
5971,18,,,40,,157.86,,,,1174,,1,157.86
5972,,,,,,,,,,1174,,,3316.71
5973,,,,,,,67,,,1175,2022-07-31,,
5974,10,,,22,,43.62,,,,1175,,2,87.24
5975,37,,,81,,930.57,,,,1175,,5,4652.85
5976,12,,,26,,664.48,,,,1175,,5,3322.4
5977,18,,,40,,343.03,,,,1175,,5,1715.1499999999999
5978,,,,,,,,,,1175,,,9777.64
5979,,,,,,,16,,,1176,2022-08-01,,
5980,36,,,79,,671.83,,,,1176,,5,3359.15
5981,34,,,74,,536.29,,,,1176,,1,536.29
5982,16,,,35,,386.68,,,,1176,,2,773.36
5983,,,,,,,,,,1176,,,4668.8
5984,,,,,,,68,,,1177,2022-08-01,,
5985,27,,,56,,815.68,,,,1177,,1,815.68
5986,,,,,,,,,,1177,,,815.68
5987,,,,,,,71,,,1178,2022-08-01,,
5988,16,,,35,,916.84,,,,1178,,9,8251.56
5989,9,,,21,,244.01,,,,1178,,10,2440.1
5990,30,,,63,,807.17,,,,1178,,2,1614.34
5991,,,,,,,,,,1178,,,12306.0
5992,,,,,,,5,,,1179,2022-08-01,,
5993,43,,,96,,624.94,,,,1179,,9,5624.460000000001
5994,46,,,103,,85.79,,,,1179,,9,772.11
5995,,,,,,,,,,1179,,,6396.57
5996,,,,,,,12,,,1180,2022-08-01,,
5997,16,,,36,,97.99,,,,1180,,1,97.99
5998,35,,,75,,86.38,,,,1180,,1,86.38
5999,,,,,,,,,,1180,,,184.37
6000,,,,,,,20,,,1181,2022-08-01,,
6001,11,,,25,,984.67,,,,1181,,4,3938.68
6002,14,,,32,,955.96,,,,1181,,10,9559.6
6003,3,,,7,,349.13,,,,1181,,10,3491.3
6004,,,,,,,,,,1181,,,16989.58
6005,,,,,,,40,,,1182,2022-08-01,,
6006,36,,,77,,52.85,,,,1182,,5,264.25
6007,13,,,31,,24.94,,,,1182,,4,99.76
6008,,,,,,,,,,1182,,,364.01
6009,,,,,,,97,,,1183,2022-08-02,,
6010,21,,,44,,884.6,,,,1183,,5,4423.0
6011,27,,,57,,69.18,,,,1183,,5,345.90000000000003
6012,,,,,,,,,,1183,,,4768.9
6013,,,,,,,76,,,1184,2022-08-02,,
6014,32,,,68,,912.06,,,,1184,,3,2736.18
6015,9,,,20,,946.34,,,,1184,,7,6624.38
6016,29,,,62,,824.58,,,,1184,,8,6596.64
6017,,,,,,,,,,1184,,,15957.2
6018,,,,,,,29,,,1185,2022-08-02,,
6019,44,,,99,,315.49,,,,1185,,7,2208.4300000000003
6020,35,,,75,,78.54,,,,1185,,10,785.4000000000001
6021,,,,,,,,,,1185,,,2993.83
6022,,,,,,,44,,,1186,2022-08-02,,
6023,11,,,24,,984.26,,,,1186,,3,2952.7799999999997
6024,5,,,11,,920.52,,,,1186,,6,5523.12
6025,39,,,85,,450.64,,,,1186,,6,2703.84
6026,36,,,79,,271.28,,,,1186,,4,1085.12
6027,14,,,32,,675.28,,,,1186,,3,2025.84
6028,,,,,,,,,,1186,,,14290.7
6029,,,,,,,31,,,1187,2022-08-03,,
6030,38,,,83,,757.15,,,,1187,,3,2271.45
6031,50,,,109,,87.03,,,,1187,,7,609.21
6032,17,,,39,,692.73,,,,1187,,2,1385.46
6033,21,,,43,,103.35,,,,1187,,9,930.15
6034,,,,,,,,,,1187,,,5196.27
6035,,,,,,,36,,,1188,2022-08-03,,
6036,35,,,75,,505.7,,,,1188,,8,4045.6
6037,15,,,34,,665.03,,,,1188,,4,2660.12
6038,46,,,102,,707.82,,,,1188,,4,2831.28
6039,,,,,,,,,,1188,,,9537.0
6040,,,,,,,28,,,1189,2022-08-03,,
6041,12,,,28,,614.35,,,,1189,,3,1843.0500000000002
6042,18,,,40,,823.23,,,,1189,,6,4939.38
6043,50,,,109,,422.66,,,,1189,,9,3803.94
6044,32,,,68,,70.3,,,,1189,,2,140.6
6045,29,,,60,,891.13,,,,1189,,9,8020.17
6046,,,,,,,,,,1189,,,18747.14
6047,,,,,,,57,,,1190,2022-08-04,,
6048,36,,,77,,181.81,,,,1190,,1,181.81
6049,27,,,56,,993.92,,,,1190,,4,3975.68
6050,40,,,87,,645.44,,,,1190,,2,1290.88
6051,29,,,61,,583.12,,,,1190,,2,1166.24
6052,37,,,81,,616.13,,,,1190,,2,1232.26
6053,,,,,,,,,,1190,,,7846.87
6054,,,,,,,100,,,1191,2022-08-04,,
6055,25,,,53,,547.49,,,,1191,,2,1094.98
6056,24,,,51,,172.94,,,,1191,,5,864.7
6057,,,,,,,,,,1191,,,1959.68
6058,,,,,,,33,,,1192,2022-08-04,,
6059,50,,,109,,405.06,,,,1192,,1,405.06
6060,12,,,26,,79.18,,,,1192,,6,475.08000000000004
6061,49,,,108,,552.56,,,,1192,,4,2210.24
6062,,,,,,,,,,1192,,,3090.38
6063,,,,,,,13,,,1193,2022-08-04,,
6064,28,,,59,,941.47,,,,1193,,1,941.47
6065,28,,,59,,884.58,,,,1193,,4,3538.32
6066,25,,,52,,536.83,,,,1193,,8,4294.64
6067,30,,,64,,443.48,,,,1193,,6,2660.88
6068,25,,,53,,62.55,,,,1193,,7,437.84999999999997
6069,,,,,,,,,,1193,,,11873.16
6070,,,,,,,42,,,1194,2022-08-04,,
6071,15,,,34,,437.88,,,,1194,,4,1751.52
6072,12,,,28,,259.55,,,,1194,,5,1297.75
6073,3,,,7,,352.41,,,,1194,,2,704.82
6074,36,,,79,,512.26,,,,1194,,1,512.26
6075,49,,,108,,622.98,,,,1194,,10,6229.8
6076,,,,,,,,,,1194,,,10496.15
6077,,,,,,,33,,,1195,2022-08-05,,
6078,39,,,85,,624.84,,,,1195,,5,3124.2000000000003
6079,,,,,,,,,,1195,,,3124.2
6080,,,,,,,87,,,1196,2022-08-05,,
6081,15,,,33,,531.9,,,,1196,,6,3191.3999999999996
6082,35,,,75,,364.88,,,,1196,,7,2554.16
6083,,,,,,,,,,1196,,,5745.56
6084,,,,,,,30,,,1197,2022-08-06,,
6085,26,,,54,,451.64,,,,1197,,4,1806.56
6086,5,,,11,,966.07,,,,1197,,6,5796.42
6087,20,,,42,,210.62,,,,1197,,7,1474.3400000000001
6088,16,,,35,,975.64,,,,1197,,1,975.64
6089,,,,,,,,,,1197,,,10052.96
6090,,,,,,,3,,,1198,2022-08-06,,
6091,19,,,41,,903.15,,,,1198,,10,9031.5
6092,18,,,40,,512.29,,,,1198,,10,5122.9
6093,35,,,75,,632.63,,,,1198,,5,3163.15
6094,49,,,108,,144.17,,,,1198,,7,1009.1899999999999
6095,,,,,,,,,,1198,,,18326.74
6096,,,,,,,81,,,1199,2022-08-06,,
6097,17,,,38,,355.94,,,,1199,,10,3559.4
6098,10,,,23,,291.12,,,,1199,,1,291.12
6099,24,,,51,,905.44,,,,1199,,9,8148.960000000001
6100,37,,,81,,627.35,,,,1199,,5,3136.75
6101,,,,,,,,,,1199,,,15136.23
6102,,,,,,,70,,,1200,2022-08-06,,
6103,38,,,83,,790.46,,,,1200,,5,3952.3
6104,18,,,40,,574.85,,,,1200,,1,574.85
6105,,,,,,,,,,1200,,,4527.15
6106,,,,,,,3,,,1201,2022-08-07,,
6107,33,,,70,,676.05,,,,1201,,5,3380.25
6108,18,,,40,,210.39,,,,1201,,7,1472.73
6109,35,,,75,,491.73,,,,1201,,1,491.73
6110,40,,,88,,808.73,,,,1201,,4,3234.92
6111,1,,,3,,197.65,,,,1201,,9,1778.8500000000001
6112,,,,,,,,,,1201,,,10358.48
6113,,,,,,,97,,,1202,2022-08-07,,
6114,27,,,56,,509.64,,,,1202,,1,509.64
6115,14,,,32,,681.66,,,,1202,,6,4089.96
6116,19,,,41,,837.5,,,,1202,,1,837.5
6117,40,,,87,,880.63,,,,1202,,2,1761.26
6118,36,,,78,,265.44,,,,1202,,6,1592.6399999999999
6119,,,,,,,,,,1202,,,8791.0
6120,,,,,,,54,,,1203,2022-08-08,,
6121,19,,,41,,554.34,,,,1203,,3,1663.02
6122,41,,,89,,367.03,,,,1203,,2,734.06
6123,5,,,11,,578.31,,,,1203,,1,578.31
6124,,,,,,,,,,1203,,,2975.39
6125,,,,,,,12,,,1204,2022-08-08,,
6126,25,,,53,,53.43,,,,1204,,2,106.86
6127,32,,,69,,570.4,,,,1204,,9,5133.599999999999
6128,30,,,63,,20.89,,,,1204,,10,208.9
6129,,,,,,,,,,1204,,,5449.36
6130,,,,,,,41,,,1205,2022-08-08,,
6131,46,,,102,,637.98,,,,1205,,10,6379.8
6132,2,,,4,,749.95,,,,1205,,7,5249.650000000001
6133,17,,,38,,381.75,,,,1205,,8,3054.0
6134,4,,,9,,179.11,,,,1205,,9,1611.9900000000002
6135,,,,,,,,,,1205,,,16295.44
6136,,,,,,,98,,,1206,2022-08-09,,
6137,40,,,88,,639.54,,,,1206,,8,5116.32
6138,14,,,32,,679.56,,,,1206,,7,4756.92
6139,34,,,74,,778.29,,,,1206,,8,6226.32
6140,,,,,,,,,,1206,,,16099.56
6141,,,,,,,86,,,1207,2022-08-09,,
6142,10,,,23,,154.45,,,,1207,,4,617.8
6143,,,,,,,,,,1207,,,617.8
6144,,,,,,,93,,,1208,2022-08-09,,
6145,5,,,11,,239.74,,,,1208,,1,239.74
6146,9,,,20,,950.63,,,,1208,,8,7605.04
6147,18,,,40,,316.69,,,,1208,,7,2216.83
6148,,,,,,,,,,1208,,,10061.61
6149,,,,,,,8,,,1209,2022-08-09,,
6150,40,,,88,,190.1,,,,1209,,1,190.1
6151,30,,,63,,865.29,,,,1209,,2,1730.58
6152,,,,,,,,,,1209,,,1920.68
6153,,,,,,,15,,,1210,2022-08-09,,
6154,42,,,92,,247.59,,,,1210,,5,1237.95
6155,40,,,88,,601.97,,,,1210,,6,3611.82
6156,42,,,93,,654.14,,,,1210,,9,5887.26
6157,15,,,33,,737.17,,,,1210,,3,2211.5099999999998
6158,,,,,,,,,,1210,,,12948.54
6159,,,,,,,84,,,1211,2022-08-09,,
6160,33,,,70,,272.0,,,,1211,,1,272.0
6161,,,,,,,,,,1211,,,272.0
6162,,,,,,,57,,,1212,2022-08-10,,
6163,31,,,66,,59.01,,,,1212,,10,590.1
6164,25,,,53,,550.93,,,,1212,,3,1652.79
6165,,,,,,,,,,1212,,,2242.89
6166,,,,,,,35,,,1213,2022-08-10,,
6167,2,,,4,,317.27,,,,1213,,9,2855.43
6168,29,,,60,,210.9,,,,1213,,4,843.6
6169,,,,,,,,,,1213,,,3699.03
6170,,,,,,,33,,,1214,2022-08-10,,
6171,9,,,21,,692.83,,,,1214,,2,1385.66
6172,37,,,81,,867.35,,,,1214,,2,1734.7
6173,,,,,,,,,,1214,,,3120.36
6174,,,,,,,23,,,1215,2022-08-10,,
6175,36,,,77,,310.28,,,,1215,,10,3102.7999999999997
6176,28,,,59,,153.59,,,,1215,,7,1075.13
6177,49,,,108,,313.42,,,,1215,,7,2193.94
6178,,,,,,,,,,1215,,,6371.87
6179,,,,,,,5,,,1216,2022-08-11,,
6180,7,,,15,,553.29,,,,1216,,2,1106.58
6181,22,,,45,,890.57,,,,1216,,10,8905.7
6182,,,,,,,,,,1216,,,10012.28
6183,,,,,,,4,,,1217,2022-08-11,,
6184,3,,,8,,368.4,,,,1217,,5,1842.0
6185,38,,,83,,335.13,,,,1217,,5,1675.65
6186,,,,,,,,,,1217,,,3517.65
6187,,,,,,,99,,,1218,2022-08-11,,
6188,11,,,25,,156.68,,,,1218,,9,1410.1200000000001
6189,42,,,93,,899.94,,,,1218,,10,8999.400000000001
6190,,,,,,,,,,1218,,,10409.52
6191,,,,,,,56,,,1219,2022-08-11,,
6192,36,,,77,,581.67,,,,1219,,4,2326.68
6193,31,,,66,,570.46,,,,1219,,3,1711.38
6194,23,,,49,,793.82,,,,1219,,3,2381.46
6195,11,,,24,,195.0,,,,1219,,10,1950.0
6196,18,,,40,,305.51,,,,1219,,4,1222.04
6197,,,,,,,,,,1219,,,9591.56
6198,,,,,,,34,,,1220,2022-08-11,,
6199,29,,,60,,607.61,,,,1220,,6,3645.66
6200,28,,,58,,971.03,,,,1220,,2,1942.06
6201,24,,,51,,868.1,,,,1220,,1,868.1
6202,20,,,42,,829.3,,,,1220,,9,7463.7
6203,22,,,47,,801.44,,,,1220,,7,5610.08
6204,,,,,,,,,,1220,,,19529.6
6205,,,,,,,60,,,1221,2022-08-11,,
6206,12,,,27,,41.69,,,,1221,,4,166.76
6207,,,,,,,,,,1221,,,166.76
6208,,,,,,,76,,,1222,2022-08-11,,
6209,49,,,108,,976.88,,,,1222,,2,1953.76
6210,45,,,101,,14.96,,,,1222,,8,119.68
6211,,,,,,,,,,1222,,,2073.44
6212,,,,,,,10,,,1223,2022-08-11,,
6213,40,,,87,,984.11,,,,1223,,5,4920.55
6214,,,,,,,,,,1223,,,4920.55
6215,,,,,,,11,,,1224,2022-08-11,,
6216,25,,,53,,393.69,,,,1224,,5,1968.45
6217,34,,,73,,662.44,,,,1224,,10,6624.400000000001
6218,,,,,,,,,,1224,,,8592.85
6219,,,,,,,49,,,1225,2022-08-12,,
6220,30,,,63,,227.47,,,,1225,,7,1592.29
6221,,,,,,,,,,1225,,,1592.29
6222,,,,,,,19,,,1226,2022-08-12,,
6223,30,,,63,,981.57,,,,1226,,4,3926.28
6224,20,,,42,,871.69,,,,1226,,6,5230.14
6225,,,,,,,,,,1226,,,9156.42
6226,,,,,,,74,,,1227,2022-08-12,,
6227,19,,,41,,859.72,,,,1227,,8,6877.76
6228,39,,,84,,679.2,,,,1227,,9,6112.8
6229,,,,,,,,,,1227,,,12990.56
6230,,,,,,,9,,,1228,2022-08-12,,
6231,5,,,11,,420.79,,,,1228,,10,4207.900000000001
6232,7,,,16,,387.35,,,,1228,,5,1936.75
6233,24,,,51,,891.13,,,,1228,,7,6237.91
6234,,,,,,,,,,1228,,,12382.56
6235,,,,,,,62,,,1229,2022-08-12,,
6236,7,,,14,,354.91,,,,1229,,9,3194.19
6237,,,,,,,,,,1229,,,3194.19
6238,,,,,,,14,,,1230,2022-08-12,,
6239,17,,,39,,410.97,,,,1230,,1,410.97
6240,,,,,,,,,,1230,,,410.97
6241,,,,,,,59,,,1231,2022-08-13,,
6242,25,,,52,,107.19,,,,1231,,6,643.14
6243,1,,,1,,857.06,,,,1231,,1,857.06
6244,11,,,25,,805.57,,,,1231,,10,8055.700000000001
6245,30,,,64,,397.37,,,,1231,,5,1986.85
6246,6,,,13,,441.27,,,,1231,,8,3530.16
6247,,,,,,,,,,1231,,,15072.91
6248,,,,,,,88,,,1232,2022-08-13,,
6249,8,,,18,,95.86,,,,1232,,9,862.74
6250,19,,,41,,803.42,,,,1232,,6,4820.5199999999995
6251,,,,,,,,,,1232,,,5683.26
6252,,,,,,,76,,,1233,2022-08-13,,
6253,30,,,64,,167.61,,,,1233,,2,335.22
6254,25,,,52,,804.07,,,,1233,,4,3216.28
6255,39,,,86,,554.47,,,,1233,,8,4435.76
6256,,,,,,,,,,1233,,,7987.26
6257,,,,,,,25,,,1234,2022-08-13,,
6258,50,,,109,,204.87,,,,1234,,7,1434.0900000000001
6259,48,,,107,,156.29,,,,1234,,4,625.16
6260,40,,,87,,405.6,,,,1234,,4,1622.4
6261,,,,,,,,,,1234,,,3681.65
6262,,,,,,,47,,,1235,2022-08-13,,
6263,23,,,50,,448.27,,,,1235,,9,4034.43
6264,5,,,11,,108.46,,,,1235,,2,216.92
6265,46,,,102,,834.26,,,,1235,,9,7508.34
